127.0.0.1, 2013-01-03 20:14:43, GET, /, HTTP/1.1, 303, 0.000837
127.0.0.1, 2013-01-07 08:37:47, GET, /home/static/css/bootstrap.min.css, HTTP/1.1, 304, 0.000687
127.0.0.1, 2013-01-07 08:37:47, GET, /home/static/js/modernizr.custom.js, HTTP/1.1, 304, 0.000307
127.0.0.1, 2013-01-07 08:37:47, GET, /home/static/js/calendar.js, HTTP/1.1, 304, 0.000341
127.0.0.1, 2013-01-07 08:37:47, GET, /home/static/js/web2py.js, HTTP/1.1, 304, 0.000490
127.0.0.1, 2013-01-07 08:37:47, GET, /home/static/js/share.js, HTTP/1.1, 304, 0.000301
127.0.0.1, 2013-01-07 08:37:47, GET, /home/static/images/twitter.png, HTTP/1.1, 304, 0.000306
127.0.0.1, 2013-01-07 08:37:47, GET, /home/static/images/gplus-32.png, HTTP/1.1, 304, 0.000429
127.0.0.1, 2013-01-07 08:37:47, GET, /home/static/images/facebook.png, HTTP/1.1, 304, 0.000322
127.0.0.1, 2013-01-07 08:38:07, POST, /home/default/index, HTTP/1.1, 200, 0.027226
127.0.0.1, 2013-01-07 08:38:43, GET, /admin/default/site, HTTP/1.1, 200, 0.057939
127.0.0.1, 2013-01-07 08:38:43, GET, /admin/default/twitter.load, HTTP/1.1, 200, 0.043139
127.0.0.1, 2013-01-07 08:38:43, GET, /favicon.ico, HTTP/1.1, 400, 0.000378
127.0.0.1, 2013-01-07 08:39:25, GET, /admin/default/pack/home, HTTP/1.1, 200, 0.362346
127.0.0.1, 2013-01-07 08:51:34, GET, /admin/default/design/home, HTTP/1.1, 200, 0.100831
127.0.0.1, 2013-01-07 08:51:34, GET, /favicon.ico, HTTP/1.1, 400, 0.000335
127.0.0.1, 2013-01-07 08:51:38, GET, /home/default/index, HTTP/1.1, 200, 0.031262
127.0.0.1, 2013-01-07 11:02:30, POST, /home/default/index, HTTP/1.1, 200, 0.034606
127.0.0.1, 2013-01-07 11:10:01, GET, /home/default/all_records, HTTP/1.1, 200, 0.057255
127.0.0.1, 2013-01-07 11:10:01, GET, /home/static/images/glyphicons-halflings.png, HTTP/1.1, 304, 0.000360
127.0.0.1, 2013-01-07 11:10:18, GET, /home/default/all_records/edit/register/1, HTTP/1.1, 200, 0.049309
127.0.0.1, 2013-01-07 11:46:59, GET, /home/default/all_records, HTTP/1.1, 200, 0.053967
127.0.0.1, 2013-01-07 11:46:59, GET, /home/default/all_records/new/register, HTTP/1.1, 200, 0.045342
127.0.0.1, 2013-01-07 11:47:00, GET, /home/default/all_records, HTTP/1.1, 200, 0.053964
127.0.0.1, 2013-01-07 11:47:12, GET, /home/default/all_records, HTTP/1.1, 200, 0.053266
127.0.0.1, 2013-01-07 11:47:18, GET, /home/default/all_records/edit/register/1, HTTP/1.1, 200, 0.048117
127.0.0.1, 2013-01-07 18:37:52, GET, /home/default/all_records, HTTP/1.1, 200, 0.057107
127.0.0.1, 2013-01-07 18:37:52, GET, /home/static/css/bootstrap.min.css, HTTP/1.1, 304, 0.000336
127.0.0.1, 2013-01-07 18:37:52, GET, /home/static/css/web2py.css, HTTP/1.1, 304, 0.000378
127.0.0.1, 2013-01-07 18:37:52, GET, /home/static/css/web2py_bootstrap.css, HTTP/1.1, 304, 0.000245
127.0.0.1, 2013-01-07 18:37:53, GET, /home/default/all_records/new/register, HTTP/1.1, 200, 0.051326
127.0.0.1, 2013-01-17 19:49:30, GET, /, HTTP/1.1, 303, 0.001012
127.0.0.1, 2013-01-17 19:49:30, GET, /welcome/default/index, HTTP/1.1, 200, 0.506095
127.0.0.1, 2013-01-17 19:49:31, GET, /welcome/static/css/calendar.css, HTTP/1.1, 304, 0.331178
127.0.0.1, 2013-01-17 19:49:31, GET, /welcome/static/css/web2py.css, HTTP/1.1, 304, 0.330567
127.0.0.1, 2013-01-17 19:49:31, GET, /welcome/static/css/bootstrap-responsive.min.css, HTTP/1.1, 304, 0.000445
127.0.0.1, 2013-01-17 19:49:31, GET, /welcome/static/css/bootstrap.min.css, HTTP/1.1, 304, 0.000672
127.0.0.1, 2013-01-17 19:49:31, GET, /welcome/static/css/web2py_bootstrap.css, HTTP/1.1, 304, 0.000365
127.0.0.1, 2013-01-17 19:49:31, GET, /welcome/static/js/calendar.js, HTTP/1.1, 304, 0.413612
127.0.0.1, 2013-01-17 19:49:31, GET, /welcome/static/js/web2py.js, HTTP/1.1, 304, 0.413503
127.0.0.1, 2013-01-17 19:49:31, GET, /welcome/static/js/web2py_bootstrap.js, HTTP/1.1, 304, 0.079320
127.0.0.1, 2013-01-17 19:49:31, GET, /welcome/static/js/bootstrap.min.js, HTTP/1.1, 304, 0.080475
127.0.0.1, 2013-01-17 19:49:31, GET, /welcome/static/js/modernizr.custom.js, HTTP/1.1, 304, 0.415454
127.0.0.1, 2013-01-17 19:49:31, GET, /welcome/static/js/share.js, HTTP/1.1, 304, 0.000570
127.0.0.1, 2013-01-17 19:49:31, GET, /welcome/static/js/jquery.js, HTTP/1.1, 304, 0.416691
127.0.0.1, 2013-01-17 19:49:31, GET, /welcome/static/images/favicon.ico, HTTP/1.1, 304, 0.000814
127.0.0.1, 2013-01-17 19:49:31, GET, /welcome/static/images/twitter.png, HTTP/1.1, 304, 0.002922
127.0.0.1, 2013-01-17 19:49:31, GET, /welcome/static/images/gplus-32.png, HTTP/1.1, 304, 0.001581
127.0.0.1, 2013-01-17 19:49:31, GET, /welcome/static/images/facebook.png, HTTP/1.1, 304, 0.002099
127.0.0.1, 2013-01-17 19:49:36, GET, /, HTTP/1.1, 303, 0.000657
127.0.0.1, 2013-01-17 19:49:36, GET, /welcome/default/index, HTTP/1.1, 200, 0.025540
127.0.0.1, 2013-01-17 19:49:36, GET, /welcome/static/js/modernizr.custom.js, HTTP/1.1, 200, 0.000603
127.0.0.1, 2013-01-17 19:49:36, GET, /welcome/static/css/bootstrap-responsive.min.css, HTTP/1.1, 200, 0.001812
127.0.0.1, 2013-01-17 19:49:36, GET, /welcome/static/css/web2py_bootstrap.css, HTTP/1.1, 200, 0.002026
127.0.0.1, 2013-01-17 19:49:36, GET, /welcome/static/css/bootstrap.min.css, HTTP/1.1, 200, 0.002762
127.0.0.1, 2013-01-17 19:49:36, GET, /welcome/static/css/calendar.css, HTTP/1.1, 200, 0.003753
127.0.0.1, 2013-01-17 19:49:36, GET, /welcome/static/css/web2py.css, HTTP/1.1, 200, 0.006345
127.0.0.1, 2013-01-17 19:49:36, GET, /welcome/static/js/jquery.js, HTTP/1.1, 200, 0.000437
127.0.0.1, 2013-01-17 19:49:36, GET, /welcome/static/js/calendar.js, HTTP/1.1, 200, 0.000902
127.0.0.1, 2013-01-17 19:49:36, GET, /welcome/static/js/web2py.js, HTTP/1.1, 200, 0.000727
127.0.0.1, 2013-01-17 19:49:36, GET, /welcome/static/js/bootstrap.min.js, HTTP/1.1, 200, 0.000729
127.0.0.1, 2013-01-17 19:49:36, GET, /welcome/static/js/web2py_bootstrap.js, HTTP/1.1, 200, 0.000397
127.0.0.1, 2013-01-17 19:49:36, GET, /welcome/static/js/share.js, HTTP/1.1, 200, 0.000279
127.0.0.1, 2013-01-17 19:49:36, GET, /welcome/static/images/facebook.png, HTTP/1.1, 200, 0.000311
127.0.0.1, 2013-01-17 19:49:36, GET, /welcome/static/images/twitter.png, HTTP/1.1, 200, 0.001529
127.0.0.1, 2013-01-17 19:49:36, GET, /welcome/static/images/gplus-32.png, HTTP/1.1, 200, 0.001045
127.0.0.1, 2013-01-17 19:49:36, GET, /welcome/static/images/favicon.ico, HTTP/1.1, 200, 0.000534
127.0.0.1, 2013-01-17 19:49:41, GET, /admin/default/site, HTTP/1.1, 303, 0.233289
127.0.0.1, 2013-01-17 19:49:41, GET, /admin/default/index, HTTP/1.1, 200, 0.101096
127.0.0.1, 2013-01-17 19:49:41, GET, /admin/static/css/styles.css, HTTP/1.1, 200, 0.005799
127.0.0.1, 2013-01-17 19:49:41, GET, /admin/static/css/calendar.css, HTTP/1.1, 200, 0.009401
127.0.0.1, 2013-01-17 19:49:41, GET, /admin/static/plugin_multiselect/multi-select.css, HTTP/1.1, 200, 0.015486
127.0.0.1, 2013-01-17 19:49:41, GET, /admin/static/plugin_multiselect/jquery.multi-select.js, HTTP/1.1, 200, 0.000685
127.0.0.1, 2013-01-17 19:49:41, GET, /admin/static/js/jquery.js, HTTP/1.1, 200, 0.047033
127.0.0.1, 2013-01-17 19:49:41, GET, /admin/static/js/web2py.js, HTTP/1.1, 200, 0.045923
127.0.0.1, 2013-01-17 19:49:41, GET, /admin/static/js/calendar.js, HTTP/1.1, 200, 0.047303
127.0.0.1, 2013-01-17 19:49:41, GET, /admin/static/plugin_multiselect/start.js, HTTP/1.1, 200, 0.000303
127.0.0.1, 2013-01-17 19:49:41, GET, /admin/static/images/menu.png, HTTP/1.1, 200, 0.010366
127.0.0.1, 2013-01-17 19:49:41, GET, /admin/static/images/start.png, HTTP/1.1, 200, 0.010589
127.0.0.1, 2013-01-17 19:49:41, GET, /admin/static/images/header_bg.png, HTTP/1.1, 200, 0.012686
127.0.0.1, 2013-01-17 19:49:41, GET, /admin/static/images/section_bullet.png, HTTP/1.1, 200, 0.012026
127.0.0.1, 2013-01-17 19:49:41, GET, /admin/static/images/header_shadow.png, HTTP/1.1, 200, 0.013336
127.0.0.1, 2013-01-17 19:49:41, GET, /admin/static/images/sidebar_bullet.gif, HTTP/1.1, 200, 0.011355
127.0.0.1, 2013-01-17 19:49:41, GET, /favicon.ico, HTTP/1.1, 400, 0.000295
127.0.0.1, 2013-01-17 19:49:44, POST, /admin/default/index, HTTP/1.1, 303, 0.085115
127.0.0.1, 2013-01-17 19:49:44, GET, /admin/default/site, HTTP/1.1, 200, 0.055116
127.0.0.1, 2013-01-17 19:49:44, GET, /admin/static/images/folder.png, HTTP/1.1, 200, 0.000845
127.0.0.1, 2013-01-17 19:49:44, GET, /admin/static/images/small_special_button.png, HTTP/1.1, 200, 0.000635
127.0.0.1, 2013-01-17 19:49:44, GET, /admin/static/images/small_button.png, HTTP/1.1, 200, 0.000611
127.0.0.1, 2013-01-17 19:49:44, GET, /admin/static/images/folder_locked.png, HTTP/1.1, 200, 0.006357
127.0.0.1, 2013-01-17 19:49:44, GET, /admin/static/images/sidebar_background.jpg, HTTP/1.1, 200, 0.000871
127.0.0.1, 2013-01-17 19:49:44, GET, /favicon.ico, HTTP/1.1, 400, 0.000494
127.0.0.1, 2013-01-17 19:49:45, GET, /admin/default/twitter.load, HTTP/1.1, 200, 0.699833
127.0.0.1, 2013-01-17 19:50:04, POST, /admin/default/check_version, HTTP/1.1, 200, 20.343261
127.0.0.1, 2013-01-17 19:50:05, GET, /home/default/index, HTTP/1.1, 200, 0.238713
127.0.0.1, 2013-01-17 19:50:05, GET, /home/static/css/calendar.css, HTTP/1.1, 200, 0.002643
127.0.0.1, 2013-01-17 19:50:05, GET, /home/static/css/bootstrap-responsive.min.css, HTTP/1.1, 200, 0.003213
127.0.0.1, 2013-01-17 19:50:05, GET, /home/static/css/web2py_bootstrap.css, HTTP/1.1, 200, 0.002425
127.0.0.1, 2013-01-17 19:50:05, GET, /home/static/css/bootstrap.min.css, HTTP/1.1, 200, 0.005656
127.0.0.1, 2013-01-17 19:50:05, GET, /home/static/css/web2py.css, HTTP/1.1, 200, 0.006771
127.0.0.1, 2013-01-17 19:50:05, GET, /home/static/js/modernizr.custom.js, HTTP/1.1, 200, 0.001515
127.0.0.1, 2013-01-17 19:50:05, GET, /home/static/js/jquery.js, HTTP/1.1, 200, 0.000328
127.0.0.1, 2013-01-17 19:50:05, GET, /home/static/js/web2py.js, HTTP/1.1, 200, 0.004880
127.0.0.1, 2013-01-17 19:50:05, GET, /home/static/js/bootstrap.min.js, HTTP/1.1, 200, 0.001698
127.0.0.1, 2013-01-17 19:50:05, GET, /home/static/js/calendar.js, HTTP/1.1, 200, 0.009455
127.0.0.1, 2013-01-17 19:50:05, GET, /home/static/js/web2py_bootstrap.js, HTTP/1.1, 200, 0.000484
127.0.0.1, 2013-01-17 19:50:05, GET, /home/static/js/share.js, HTTP/1.1, 200, 0.000401
127.0.0.1, 2013-01-17 19:50:06, GET, /home/static/images/twitter.png, HTTP/1.1, 200, 0.001097
127.0.0.1, 2013-01-17 19:50:06, GET, /home/static/images/gplus-32.png, HTTP/1.1, 200, 0.011146
127.0.0.1, 2013-01-17 19:50:06, GET, /home/static/images/facebook.png, HTTP/1.1, 200, 0.012010
127.0.0.1, 2013-01-17 19:50:06, GET, /home/static/images/favicon.ico, HTTP/1.1, 200, 0.000880
127.0.0.1, 2013-01-17 19:50:11, POST, /home/default/index, HTTP/1.1, 200, 0.027607
127.0.0.1, 2013-01-17 19:50:13, GET, /home/static/images/glyphicons-halflings.png, HTTP/1.1, 200, 0.000474
127.0.0.1, 2013-01-17 19:50:18, GET, /home/default/index, HTTP/1.1, 200, 0.045619
127.0.0.1, 2013-01-17 19:50:25, GET, /admin/default/site, HTTP/1.1, 200, 0.052607
127.0.0.1, 2013-01-17 19:50:25, GET, /favicon.ico, HTTP/1.1, 400, 0.000253
127.0.0.1, 2013-01-17 20:01:30, GET, /home/default/index, HTTP/1.1, 200, 0.084904
127.0.0.1, 2013-01-17 20:01:34, POST, /home/default/index, HTTP/1.1, 200, 0.036903
127.0.0.1, 2013-01-17 20:01:55, POST, /home/default/index, HTTP/1.1, 200, 1.117351
127.0.0.1, 2013-01-20 21:34:42, GET, /, HTTP/1.1, 303, 0.001476
127.0.0.1, 2013-01-20 21:34:43, GET, /welcome/default/index, HTTP/1.1, 200, 0.729815
127.0.0.1, 2013-01-20 21:34:43, GET, /welcome/static/css/web2py.css, HTTP/1.1, 200, 0.000834
127.0.0.1, 2013-01-20 21:34:43, GET, /welcome/static/css/calendar.css, HTTP/1.1, 200, 0.002154
127.0.0.1, 2013-01-20 21:34:43, GET, /welcome/static/js/modernizr.custom.js, HTTP/1.1, 200, 0.020627
127.0.0.1, 2013-01-20 21:34:43, GET, /welcome/static/js/jquery.js, HTTP/1.1, 200, 0.002194
127.0.0.1, 2013-01-20 21:34:43, GET, /welcome/static/css/bootstrap.min.css, HTTP/1.1, 200, 0.030731
127.0.0.1, 2013-01-20 21:34:43, GET, /welcome/static/css/web2py_bootstrap.css, HTTP/1.1, 200, 0.029974
127.0.0.1, 2013-01-20 21:34:43, GET, /welcome/static/css/bootstrap-responsive.min.css, HTTP/1.1, 200, 0.030678
127.0.0.1, 2013-01-20 21:34:43, GET, /welcome/static/js/calendar.js, HTTP/1.1, 200, 0.000567
127.0.0.1, 2013-01-20 21:34:43, GET, /welcome/static/js/share.js, HTTP/1.1, 200, 0.000598
127.0.0.1, 2013-01-20 21:34:43, GET, /welcome/static/js/web2py.js, HTTP/1.1, 200, 0.002079
127.0.0.1, 2013-01-20 21:34:43, GET, /welcome/static/js/web2py_bootstrap.js, HTTP/1.1, 200, 0.001526
127.0.0.1, 2013-01-20 21:34:43, GET, /welcome/static/js/bootstrap.min.js, HTTP/1.1, 200, 0.001416
127.0.0.1, 2013-01-20 21:34:43, GET, /welcome/static/images/twitter.png, HTTP/1.1, 200, 0.001010
127.0.0.1, 2013-01-20 21:34:44, GET, /welcome/static/images/facebook.png, HTTP/1.1, 200, 0.000740
127.0.0.1, 2013-01-20 21:34:44, GET, /welcome/static/images/gplus-32.png, HTTP/1.1, 200, 0.000752
127.0.0.1, 2013-01-20 21:34:47, GET, /admin/default/site, HTTP/1.1, 303, 0.261884
127.0.0.1, 2013-01-20 21:34:47, GET, /admin/default/index, HTTP/1.1, 200, 0.092292
127.0.0.1, 2013-01-20 21:34:48, GET, /admin/static/plugin_multiselect/multi-select.css, HTTP/1.1, 200, 0.016996
127.0.0.1, 2013-01-20 21:34:48, GET, /admin/static/plugin_multiselect/jquery.multi-select.js, HTTP/1.1, 200, 0.000333
127.0.0.1, 2013-01-20 21:34:48, GET, /admin/static/plugin_multiselect/start.js, HTTP/1.1, 200, 0.000315
127.0.0.1, 2013-01-20 21:34:48, GET, /admin/static/css/styles.css, HTTP/1.1, 200, 0.037228
127.0.0.1, 2013-01-20 21:34:48, GET, /admin/static/css/calendar.css, HTTP/1.1, 200, 0.031629
127.0.0.1, 2013-01-20 21:34:48, GET, /admin/static/js/web2py.js, HTTP/1.1, 200, 0.053411
127.0.0.1, 2013-01-20 21:34:48, GET, /admin/static/js/jquery.js, HTTP/1.1, 200, 0.053138
127.0.0.1, 2013-01-20 21:34:48, GET, /admin/static/js/calendar.js, HTTP/1.1, 200, 0.052612
127.0.0.1, 2013-01-20 21:34:48, GET, /admin/static/images/menu.png, HTTP/1.1, 200, 0.008501
127.0.0.1, 2013-01-20 21:34:48, GET, /admin/static/images/section_bullet.png, HTTP/1.1, 200, 0.008379
127.0.0.1, 2013-01-20 21:34:48, GET, /admin/static/images/sidebar_bullet.gif, HTTP/1.1, 200, 0.007757
127.0.0.1, 2013-01-20 21:34:48, GET, /admin/static/images/header_bg.png, HTTP/1.1, 200, 0.008417
127.0.0.1, 2013-01-20 21:34:48, GET, /admin/static/images/start.png, HTTP/1.1, 200, 0.009152
127.0.0.1, 2013-01-20 21:34:48, GET, /admin/static/images/header_shadow.png, HTTP/1.1, 200, 0.008700
127.0.0.1, 2013-01-20 21:34:48, GET, /favicon.ico, HTTP/1.1, 400, 0.000370
127.0.0.1, 2013-01-20 21:34:51, POST, /admin/default/index, HTTP/1.1, 303, 0.081010
127.0.0.1, 2013-01-20 21:34:51, GET, /admin/default/site, HTTP/1.1, 200, 0.088414
127.0.0.1, 2013-01-20 21:34:51, GET, /admin/static/images/small_button.png, HTTP/1.1, 200, 0.000441
127.0.0.1, 2013-01-20 21:34:51, GET, /admin/static/images/small_special_button.png, HTTP/1.1, 200, 0.001422
127.0.0.1, 2013-01-20 21:34:51, GET, /admin/static/images/folder.png, HTTP/1.1, 200, 0.001410
127.0.0.1, 2013-01-20 21:34:51, GET, /admin/static/images/folder_locked.png, HTTP/1.1, 200, 0.004353
127.0.0.1, 2013-01-20 21:34:51, GET, /admin/static/images/sidebar_background.jpg, HTTP/1.1, 200, 0.000940
127.0.0.1, 2013-01-20 21:34:51, GET, /favicon.ico, HTTP/1.1, 400, 0.000368
127.0.0.1, 2013-01-20 21:34:52, GET, /admin/default/twitter.load, HTTP/1.1, 200, 0.689764
127.0.0.1, 2013-01-20 21:35:11, POST, /admin/default/check_version, HTTP/1.1, 200, 20.244362
127.0.0.1, 2013-01-20 21:40:53, GET, /, HTTP/1.1, 303, 0.001064
127.0.0.1, 2013-01-20 21:40:53, GET, /welcome/default/index, HTTP/1.1, 200, 0.094636
127.0.0.1, 2013-01-20 21:40:55, GET, /admin/default/site, HTTP/1.1, 200, 0.103007
127.0.0.1, 2013-01-20 21:40:56, GET, /favicon.ico, HTTP/1.1, 400, 0.000268
127.0.0.1, 2013-01-20 21:40:56, GET, /admin/default/twitter.load, HTTP/1.1, 200, 0.714661
127.0.0.1, 2013-01-20 21:41:01, GET, /admin/default/uninstall/projeto, HTTP/1.1, 200, 0.071165
127.0.0.1, 2013-01-20 21:41:01, GET, /favicon.ico, HTTP/1.1, 400, 0.000305
127.0.0.1, 2013-01-20 21:41:03, POST, /admin/default/uninstall/projeto, HTTP/1.1, 303, 0.140279
127.0.0.1, 2013-01-20 21:41:03, GET, /admin/default/site, HTTP/1.1, 200, 0.044531
127.0.0.1, 2013-01-20 21:41:03, GET, /favicon.ico, HTTP/1.1, 400, 0.000882
127.0.0.1, 2013-01-20 21:41:04, GET, /admin/default/twitter.load, HTTP/1.1, 200, 0.936802
127.0.0.1, 2013-01-20 21:55:55, GET, /, HTTP/1.1, 303, 0.000472
127.0.0.1, 2013-01-20 21:55:55, GET, /welcome/default/index, HTTP/1.1, 200, 0.024494
127.0.0.1, 2013-01-20 21:55:57, GET, /projeto, HTTP/1.1, 404, 0.001374
127.0.0.1, 2013-01-20 21:55:57, GET, /favicon.ico, HTTP/1.1, 400, 0.000300
127.0.0.1, 2013-01-20 22:01:45, GET, /projeto, HTTP/1.1, 404, 0.001345
127.0.0.1, 2013-01-20 22:01:46, GET, /favicon.ico, HTTP/1.1, 400, 0.000294
127.0.0.1, 2013-01-20 22:01:49, GET, /projeto, HTTP/1.1, 404, 0.000908
127.0.0.1, 2013-01-20 22:01:49, GET, /favicon.ico, HTTP/1.1, 400, 0.000379
127.0.0.1, 2013-01-20 22:01:53, GET, /projeto, HTTP/1.1, 404, 0.001234
127.0.0.1, 2013-01-20 22:01:53, GET, /favicon.ico, HTTP/1.1, 400, 0.000354
127.0.0.1, 2013-01-20 22:02:29, GET, /projeto, HTTP/1.1, 404, 0.000984
127.0.0.1, 2013-01-20 22:02:29, GET, /favicon.ico, HTTP/1.1, 400, 0.000451
127.0.0.1, 2013-01-20 22:02:31, GET, /projeto, HTTP/1.1, 404, 0.001256
127.0.0.1, 2013-01-20 22:02:31, GET, /favicon.ico, HTTP/1.1, 400, 0.000366
127.0.0.1, 2013-01-20 22:02:39, GET, /projeto/default, HTTP/1.1, 404, 0.000892
127.0.0.1, 2013-01-20 22:02:39, GET, /favicon.ico, HTTP/1.1, 400, 0.000379
127.0.0.1, 2013-01-20 22:02:43, GET, /projeto/, HTTP/1.1, 404, 0.002292
127.0.0.1, 2013-01-20 22:02:43, GET, /favicon.ico, HTTP/1.1, 400, 0.000310
127.0.0.1, 2013-01-20 22:03:05, GET, /projeto/, HTTP/1.1, 404, 0.001350
127.0.0.1, 2013-01-20 22:03:05, GET, /favicon.ico, HTTP/1.1, 400, 0.000253
127.0.0.1, 2013-01-20 22:03:08, GET, /projeto/, HTTP/1.1, 404, 0.002389
127.0.0.1, 2013-01-20 22:03:08, GET, /favicon.ico, HTTP/1.1, 400, 0.000413
127.0.0.1, 2013-01-20 22:03:08, GET, /projeto/, HTTP/1.1, 404, 0.002502
127.0.0.1, 2013-01-20 22:03:08, GET, /favicon.ico, HTTP/1.1, 400, 0.000372
127.0.0.1, 2013-01-20 22:03:09, GET, /projeto/, HTTP/1.1, 404, 0.001090
127.0.0.1, 2013-01-20 22:03:09, GET, /favicon.ico, HTTP/1.1, 400, 0.000381
127.0.0.1, 2013-01-20 22:03:36, GET, /projeto/, HTTP/1.1, 404, 0.001300
127.0.0.1, 2013-01-20 22:03:36, GET, /favicon.ico, HTTP/1.1, 400, 0.000289
127.0.0.1, 2013-01-20 22:04:57, GET, /projeto/, HTTP/1.1, 404, 0.002094
127.0.0.1, 2013-01-20 22:04:57, GET, /favicon.ico, HTTP/1.1, 400, 0.000251
127.0.0.1, 2013-01-20 22:04:59, GET, /projeto/, HTTP/1.1, 404, 0.002206
127.0.0.1, 2013-01-20 22:04:59, GET, /favicon.ico, HTTP/1.1, 400, 0.000563
127.0.0.1, 2013-01-20 22:05:01, GET, /projeto/, HTTP/1.1, 404, 0.004526
127.0.0.1, 2013-01-20 22:05:01, GET, /favicon.ico, HTTP/1.1, 400, 0.000437
127.0.0.1, 2013-01-20 22:06:18, GET, /projeto/default, HTTP/1.1, 404, 0.001012
127.0.0.1, 2013-01-20 22:06:18, GET, /favicon.ico, HTTP/1.1, 400, 0.000386
127.0.0.1, 2013-01-20 22:06:23, GET, /projeto/default/index, HTTP/1.1, 404, 0.002337
127.0.0.1, 2013-01-20 22:06:23, GET, /favicon.ico, HTTP/1.1, 400, 0.000256
127.0.0.1, 2013-01-20 22:06:29, GET, /projeto/, HTTP/1.1, 404, 0.001370
127.0.0.1, 2013-01-20 22:06:29, GET, /favicon.ico, HTTP/1.1, 400, 0.000408
127.0.0.1, 2013-01-20 22:08:12, GET, /projeto/, HTTP/1.1, 404, 0.001341
127.0.0.1, 2013-01-20 22:08:12, GET, /favicon.ico, HTTP/1.1, 400, 0.000603
127.0.0.1, 2013-01-20 22:08:41, GET, /projeto/, HTTP/1.1, 404, 0.000976
127.0.0.1, 2013-01-20 22:08:41, GET, /favicon.ico, HTTP/1.1, 400, 0.000386
127.0.0.1, 2013-01-20 22:11:26, GET, /, HTTP/1.1, 303, 0.000556
127.0.0.1, 2013-01-20 22:11:26, GET, /welcome/default/index, HTTP/1.1, 200, 0.030422
127.0.0.1, 2013-01-20 22:11:29, GET, /admin/default/site, HTTP/1.1, 200, 0.051242
127.0.0.1, 2013-01-20 22:11:29, GET, /favicon.ico, HTTP/1.1, 400, 0.000430
127.0.0.1, 2013-01-20 22:11:30, GET, /admin/default/twitter.load, HTTP/1.1, 200, 0.818134
127.0.0.1, 2013-01-20 22:11:32, GET, /admin/default/design/projeto, HTTP/1.1, 200, 0.212051
127.0.0.1, 2013-01-20 22:11:32, GET, /admin/static/images/search.png, HTTP/1.1, 200, 0.001528
127.0.0.1, 2013-01-20 22:11:32, GET, /admin/static/images/delete_icon.png, HTTP/1.1, 200, 0.001830
127.0.0.1, 2013-01-20 22:11:32, GET, /admin/static/images/help.png, HTTP/1.1, 200, 0.001736
127.0.0.1, 2013-01-20 22:11:32, GET, /admin/static/images/folder_sm.png, HTTP/1.1, 200, 0.001200
127.0.0.1, 2013-01-20 22:11:32, GET, /admin/static/images/test_icon.png, HTTP/1.1, 200, 0.000569
127.0.0.1, 2013-01-20 22:11:32, GET, /favicon.ico, HTTP/1.1, 400, 0.000295
127.0.0.1, 2013-01-20 22:11:34, GET, /projeto/default/default/index, HTTP/1.1, 404, 0.001843
127.0.0.1, 2013-01-20 22:11:34, GET, /favicon.ico, HTTP/1.1, 400, 0.000382
127.0.0.1, 2013-01-20 22:11:44, GET, /projeto, HTTP/1.1, 404, 0.002650
127.0.0.1, 2013-01-20 22:11:44, GET, /favicon.ico, HTTP/1.1, 400, 0.000396
127.0.0.1, 2013-01-20 22:12:58, GET, /projeto, HTTP/1.1, 200, 0.001693
127.0.0.1, 2013-01-20 22:12:58, GET, /favicon.ico, HTTP/1.1, 400, 0.000585
127.0.0.1, 2013-01-20 22:17:25, GET, /projeto, HTTP/1.1, 500, 0.116768
127.0.0.1, 2013-01-20 22:17:25, GET, /favicon.ico, HTTP/1.1, 400, 0.000334
127.0.0.1, 2013-01-20 22:18:08, GET, /projeto/default/contato, HTTP/1.1, 500, 0.039053
127.0.0.1, 2013-01-20 22:18:08, GET, /favicon.ico, HTTP/1.1, 400, 0.000249
127.0.0.1, 2013-01-20 22:18:10, GET, /admin/default/ticket/projeto/127.0.0.1.2013-01-20.22-18-08.f1c81d57-ca56-4297-9ef5-bcc69b7fca74, HTTP/1.1, 200, 0.110715
127.0.0.1, 2013-01-20 22:18:10, GET, /admin/static/images/ticket_section.png, HTTP/1.1, 200, 0.000554
127.0.0.1, 2013-01-20 22:18:10, GET, /favicon.ico, HTTP/1.1, 400, 0.000517
127.0.0.1, 2013-01-20 22:18:44, GET, /projeto/default/contato, HTTP/1.1, 200, 0.001565
127.0.0.1, 2013-01-20 22:18:44, GET, /favicon.ico, HTTP/1.1, 400, 0.000450
127.0.0.1, 2013-01-20 22:18:52, GET, /projeto/default/contato, HTTP/1.1, 200, 0.003638
127.0.0.1, 2013-01-20 22:18:52, GET, /favicon.ico, HTTP/1.1, 400, 0.000644
127.0.0.1, 2013-01-20 22:19:58, GET, /projeto/default/contato, HTTP/1.1, 200, 0.001529
127.0.0.1, 2013-01-20 22:19:58, GET, /favicon.ico, HTTP/1.1, 400, 0.000362
127.0.0.1, 2013-01-20 22:21:16, GET, /projeto/default/contato, HTTP/1.1, 200, 0.001826
127.0.0.1, 2013-01-20 22:21:16, GET, /favicon.ico, HTTP/1.1, 400, 0.000366
127.0.0.1, 2013-01-20 22:21:50, GET, /projeto/default/contato, HTTP/1.1, 200, 0.001106
127.0.0.1, 2013-01-20 22:21:50, GET, /favicon.ico, HTTP/1.1, 400, 0.000329
127.0.0.1, 2013-01-20 22:27:18, GET, /projeto/default/soma/2/2, HTTP/1.1, 404, 0.002240
